date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact
2018-11-17 18:00:00,2018,46,18,17,618,,,,-0.5305767512069309,-0.3829983714741283,-0.4207690557774299,1.0
2018-11-17 19:00:00,2018,46,19,17,619,,,,-0.5177894961564137,-0.3708191080328461,-0.4222369190454107,1.0
2018-11-17 20:00:00,2018,46,20,17,620,,,,-0.5003895045291726,-0.37442950873368447,-0.4210166288660791,1.0
2018-11-17 21:00:00,2018,46,21,17,621,,,,-0.47265533248531094,-0.3703349871446603,-0.41014864803218254,1.0
2018-11-17 22:00:00,2018,46,22,17,622,,,,-0.480092207397275,-0.3794263544163981,-0.41236874440001153,1.0
2018-11-17 23:00:00,2018,46,23,17,623,,,,-0.4790590504762407,-0.3954182681106766,-0.40532057372097585,1.0
2018-11-18 12:00:00,2018,46,12,18,712,,,,-0.5323212234756308,-0.3115089763600904,-0.3750203544166123,1.0
2018-11-18 13:00:00,2018,46,13,18,713,,,,-0.5306627415202534,-0.31800585262827324,-0.37122752300716394,1.0
2018-11-18 14:00:00,2018,46,14,18,714,,,,-0.5206200886659546,-0.3384061165801436,-0.36345381740495764,1.0
2018-11-18 15:00:00,2018,46,15,18,715,,,,-0.511644968110232,-0.357415748941147,-0.35663816568673257,1.0
2018-11-18 16:00:00,2018,46,16,18,716,,,,-0.5000031938580531,-0.38662031659594,-0.3503954078623432,1.0
2018-11-18 17:00:00,2018,46,17,18,717,,,,-0.48086191574683385,-0.4260250444969456,-0.33800702678547545,1.0
2018-11-18 18:00:00,2018,46,18,18,718,,,,-0.4652612935636366,-0.4712793967982582,-0.32923488133925977,1.0
2018-11-18 19:00:00,2018,46,19,18,719,,,,-0.4390473897392881,-0.4418929244311719,-0.32205933211417187,1.0
2018-11-18 20:00:00,2018,46,20,18,720,,,,-0.41229983358085304,-0.4338504549242446,-0.3121944683993679,1.0
2018-11-18 21:00:00,2018,46,21,18,721,,,,-0.3932336107545016,-0.4151329391704963,-0.3122464605933649,1.0
2018-11-19 12:00:00,2018,47,12,19,112,,,,0.3866470141866034,-0.3751995567517558,0.3586340156696556,1.0
2018-11-19 13:00:00,2018,47,13,19,113,,,,0.4768995833019352,-0.41540092434363013,0.357693453272612,1.0
2018-11-19 14:00:00,2018,47,14,19,114,,,,0.538886754058555,-0.4263591843679873,0.3567190536091166,1.0
2018-11-19 15:00:00,2018,47,15,19,115,,,,0.6269243875148726,-0.4575094219654974,0.35577405876759927,1.0
2018-11-19 16:00:00,2018,47,16,19,116,,,,0.5082876757602101,-0.4490473187820195,0.2781953382164143,1.0
2018-11-19 17:00:00,2018,47,17,19,117,,,,0.40014008568435105,-0.44323948057882967,0.20735167572523958,1.0
2018-11-19 18:00:00,2018,47,18,19,118,,,,0.2822246675029983,-0.43276006723101207,0.12909954186251818,1.0
2018-11-19 19:00:00,2018,47,19,19,119,,,,0.18168878401589322,-0.40990060979986537,0.08758419211184952,1.0
2018-11-19 20:00:00,2018,47,20,19,120,,,,0.10234035646546283,-0.39551325130629966,0.039817492006631434,1.0
2018-11-19 21:00:00,2018,47,21,19,121,,,,5.367870787370009e-05,-0.37508925785477043,-0.0051178234731453255,1.0
2018-11-19 22:00:00,2018,47,22,19,122,,,,0.028624683277334542,-0.38174393897929315,0.016818900534419198,1.0
2018-11-20 12:00:00,2018,47,12,20,212,,,,-0.43789636568638624,-0.2347161006074958,-0.27654460852809987,1.0
2018-11-20 13:00:00,2018,47,13,20,213,,,,-0.4430769218060841,-0.24774212158417913,-0.2819516668286646,1.0
2018-11-20 14:00:00,2018,47,14,20,214,,,,-0.44413188709418555,-0.2500682073786472,-0.2862609251011465,1.0
2018-11-20 15:00:00,2018,47,15,20,215,,,,-0.4449994387734668,-0.2703303542780677,-0.28880299435624873,1.0
2018-11-20 16:00:00,2018,47,16,20,216,,,,-0.3974469107688495,-0.2814018035085377,-0.26373954315204096,1.0
2018-11-20 17:00:00,2018,47,17,20,217,,,,-0.3584777689103687,-0.2977427110492528,-0.24567223291390938,1.0
2018-11-20 18:00:00,2018,47,18,20,218,,,,-0.3118852306573691,-0.31908972298117816,-0.2181446661977802,1.0
2018-11-20 19:00:00,2018,47,19,20,219,,,,-0.33433964791508425,-0.299704502297143,-0.2449591877107221,1.0
2018-11-20 20:00:00,2018,47,20,20,220,,,,-0.34321544839999024,-0.28124733550233205,-0.259263008556165,1.0
2018-11-20 21:00:00,2018,47,21,20,221,,,,-0.36830636275372264,-0.26338183320765596,-0.28668342752686615,1.0
2018-11-20 22:00:00,2018,47,22,20,222,,,,-0.38343932799721336,-0.2811381411413493,-0.29773463107661763,1.0
2018-11-21 12:00:00,2018,47,12,21,312,,,,-0.4776292502990769,-0.26877851000640557,-0.32154005868303226,1.0
2018-11-21 13:00:00,2018,47,13,21,313,,,,-0.4088486873327788,-0.28914340414678796,-0.2734900067391517,1.0
2018-11-21 14:00:00,2018,47,14,21,314,,,,-0.33184732693413055,-0.3176911483690431,-0.21922164575950104,1.0
2018-11-21 15:00:00,2018,47,15,21,315,,,,-0.24871579868262894,-0.35206984672169395,-0.15844576783232803,1.0
2018-11-21 16:00:00,2018,47,16,21,316,,,,-0.030119169408135218,-0.3219423094410505,-0.009539650296246375,1.0
2018-11-21 17:00:00,2018,47,17,21,317,,,,0.20133478306585778,-0.2947601362139711,0.15214359817874412,1.0
2018-11-21 18:00:00,2018,47,18,21,318,,,,0.41993141234035136,-0.2646325989333276,0.3007365246103585,1.0
2018-11-21 19:00:00,2018,47,19,21,319,,,,0.4139271435560928,-0.26798061560727104,0.2950352522272888,1.0
2018-11-21 20:00:00,2018,47,20,21,320,,,,0.4127000206007805,-0.29005135217793326,0.2893698232898387,1.0
2018-11-21 21:00:00,2018,47,21,21,321,,,,0.409979255559764,-0.3010536485898915,0.2834799483909864,1.0
2018-11-21 22:00:00,2018,47,22,21,322,,,,0.38038197071793156,-0.31696615704410225,0.26166330582155833,1.0
2018-11-22 12:00:00,2018,47,12,22,412,,,,-0.5425282408390225,-0.25416181952368433,-0.3879870927998538,1.0
2018-11-22 13:00:00,2018,47,13,22,413,,,,-0.511477535501856,-0.2705656701161454,-0.3690533645317779,1.0
2018-11-22 14:00:00,2018,47,14,22,414,,,,-0.46596251056634747,-0.288813320188089,-0.3405134610453236,1.0
2018-11-22 15:00:00,2018,47,15,22,415,,,,-0.4231582696529405,-0.3197719969411053,-0.31155043103715363,1.0
2018-11-22 16:00:00,2018,47,16,22,416,,,,-0.42301459318566714,-0.30743191067300096,-0.3225930605057947,1.0
2018-11-22 17:00:00,2018,47,17,22,417,,,,-0.41104309421606877,-0.29845534227373816,-0.32370781171006036,1.0
