date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2021-05-31 15:00:00,2021,22,15,31,115,989.8363307939998,66.79651299772244,99.86328176130266,0.5749090850864064,0.0594843381571415,0.2503999020734205,0.8684933205916041,81.36809864132569
2021-05-31 16:00:00,2021,22,16,31,116,989.8363307939998,178.47482918401005,129.28216707243644,0.5489910063183469,0.0406338480154916,0.2316250621064493,0.8684933205916041,144.56412471530666
2021-05-31 17:00:00,2021,22,17,31,117,989.8363307939998,170.8748920128799,181.03018403623128,0.5324037610303219,0.0247202650082041,0.2234866564868412,0.8684933205916041,158.9880625147255
2021-05-31 18:00:00,2021,22,18,31,118,989.8363307939998,195.58878504672896,230.26714050106025,0.5146147407953257,0.0063190083988093,0.2144952619382893,0.8684933205916041,591.408152045865
2021-05-31 19:00:00,2021,22,19,31,119,989.8363307939998,124.49532710280371,340.8418021414172,0.5288339382873531,-0.0176743135569583,0.2376240278171205,0.8684933205916041,1045.319956019791
2021-05-31 20:00:00,2021,22,20,31,120,989.8363307939998,11.596638655462186,506.4317128720648,0.5397912460144939,-0.0513503239340419,0.2607414297894051,0.8684933205916041,650.6962224141993
2021-05-31 21:00:00,2021,22,21,31,121,989.8363307939998,0.0,283.4265294903008,0.5517712597856483,-0.0744154844882904,0.2839811943964859,0.8684933205916041,318.2498232938035
2021-05-31 22:00:00,2021,22,22,31,122,989.8363307939998,0.0,155.02523102699027,0.5595516313495948,-0.0708659781586103,0.3145937491946745,0.8684933205916041,0.0
2021-06-01 12:00:00,2021,22,12,1,212,1311.239535066363,76.6822429906542,148.83341186942064,0.6993418137476785,0.0991781425908077,0.3366313761857907,0.8684933205916041,110.11819681143484
2021-06-01 13:00:00,2021,22,13,1,213,1311.239535066363,33.30479855493599,207.15241236681587,0.6962116038207274,0.0847418891149771,0.3298778260920051,0.8684933205916041,232.12235922406347
2021-06-01 14:00:00,2021,22,14,1,214,1311.239535066363,0.0,173.246943637268,0.6837410772391957,0.075419873606841,0.313544260250729,0.8684933205916041,145.82148747349407
2021-06-01 15:00:00,2021,22,15,1,215,1311.239535066363,16.410743736747037,95.49693709259404,0.6831511033037698,0.0668133365562517,0.3069198631567985,0.8684933205916041,85.31178826670855
2021-06-01 16:00:00,2021,22,16,1,216,1311.239535066363,148.4033613445378,134.20940338752325,0.6636586430642123,0.0322561750918909,0.2971706477539058,0.8684933205916041,201.998350742166
2021-06-01 17:00:00,2021,22,17,1,217,1311.239535066363,361.2962381214168,207.69370925940464,0.6277332605939351,-0.0052425569881927,0.2753405818779065,0.8684933205916041,483.215660095814
2021-06-01 18:00:00,2021,22,18,1,218,1311.239535066363,243.34485195947536,309.1617581612084,0.6075139270256738,-0.0376771507242236,0.2658685325492496,0.8684933205916041,762.6724259797377
2021-06-01 19:00:00,2021,22,19,1,219,1311.239535066363,288.6821644545669,523.3848137385795,0.5746140513794293,-0.0585115483514864,0.2584051022525963,0.8684933205916041,791.2432262624676
2021-06-01 20:00:00,2021,22,20,1,220,1311.239535066363,99.37014057959632,619.0522003193801,0.5534664261208655,-0.0902280296435393,0.2559661105118906,0.8684933205916041,859.865703290662
2021-06-01 21:00:00,2021,22,21,1,221,1311.239535066363,43.74499332443258,725.6438650226445,0.5198396771459178,-0.1089398595424722,0.2485604541798973,0.8684933205916041,564.0214403518416
2021-06-01 22:00:00,2021,22,22,1,222,1311.239535066363,0.0,143.7641561297416,0.4667239709401716,-0.1118130370175404,0.2364356002674651,0.8684933205916041,0.0
2021-06-02 12:00:00,2021,22,12,2,312,1531.066441529883,219.27856750176704,44.55882352941178,0.5346147281090832,0.1673335587180478,0.2531891828871321,0.8684933205916041,251.5514804052462
2021-06-02 13:00:00,2021,22,13,2,313,1531.066441529883,257.0987983978638,157.26890756302518,0.5377133510362898,0.1738047863328834,0.2524149962221914,0.8684933205916041,493.6169795020812
2021-06-02 14:00:00,2021,22,14,2,314,1531.066441529883,18.17757009345794,186.8487394957983,0.5436000614455043,0.1880405088378513,0.255229286181202,0.8684933205916041,170.49713343281238
2021-06-02 15:00:00,2021,22,15,2,315,1531.066441529883,102.5563496426608,88.5786931595068,0.5466986843727107,0.194511736452687,0.2544290189956844,0.8684933205916041,306.02096913531767
2021-06-02 16:00:00,2021,22,16,2,316,1531.066441529883,168.01853451661037,245.73411607633707,0.5463480121476711,0.1725537652573717,0.2575350205454852,0.8684933205916041,290.33338569072487
2021-06-02 17:00:00,2021,22,17,2,317,1531.066441529883,114.14953271028035,210.8795649100762,0.5556334892925224,0.1582149736455267,0.2697797668513865,0.8684933205916041,628.0252100840336
2021-06-02 18:00:00,2021,22,18,2,318,1531.066441529883,263.8753632294039,352.585015314537,0.561896400805401,0.1483701572268493,0.2794369437494301,0.8684933205916041,847.6470588235294
2021-06-02 19:00:00,2021,22,19,2,319,1531.066441529883,288.70022775465327,548.5404068169324,0.5550794134499615,0.1097943031731191,0.2841460322428286,0.8684933205916041,765.1386161941412
2021-06-02 20:00:00,2021,22,20,2,320,1531.066441529883,30.98130841121495,575.8715542291685,0.5424465534251989,0.0739234691468286,0.2816346473421409,0.8684933205916041,1028.570643210555
2021-06-02 21:00:00,2021,22,21,2,321,1531.066441529883,68.23018927197046,733.1932773109245,0.5384176535517675,0.0431121099832306,0.2900921431560628,0.8684933205916041,1070.152752689861
2021-06-03 12:00:00,2021,22,12,3,412,1696.785517945496,66.13999544247396,137.89935600408384,0.1011027815413801,0.1770107138808324,-0.0468245994177901,0.8684933205916041,137.22767611717583
2021-06-03 13:00:00,2021,22,13,3,413,1696.785517945496,29.32490812281144,244.8395900416241,0.0467976442902357,0.1649756074066427,-0.0917840471979364,0.8684933205916041,317.4464776564831
