date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2023-03-23 15:00:00,2023,12,15,23,415,2951.46,88.96,142.57304912722427,-0.4098939471074874,0.1520203088277434,-0.3590402846078438,1.0,150.75
2023-03-23 16:00:00,2023,12,16,23,416,2951.46,70.88,206.59976808064363,-0.1634952464944062,0.1450866741706504,-0.166145816843015,1.0,131.73
2023-03-23 17:00:00,2023,12,17,23,417,2951.46,403.21,372.91513643898895,-0.4346693271306391,0.0835317552833432,-0.3599236745108964,1.0,355.31
2023-03-23 18:00:00,2023,12,18,23,418,2951.46,457.07,679.5080599497477,-0.4636642241723133,0.0159565392685769,-0.3765738297620042,1.0,814.03
2023-03-23 19:00:00,2023,12,19,23,419,2951.46,829.5,755.2393144621383,-0.4776345667285734,-0.0545331269160577,-0.3992537673786566,1.0,793.43
2023-03-23 20:00:00,2023,12,20,23,420,2951.46,307.1,575.3465706478722,-0.5124212016949918,-0.0596754142760357,-0.4007940728578281,1.0,548.88
2023-03-23 21:00:00,2023,12,21,23,421,2951.46,89.28,196.09419727890617,-0.5280480987952417,-0.0484572212373277,-0.4104990082836293,1.0,64.8
2023-03-23 22:00:00,2023,12,22,23,422,2951.46,0.0,55.66009262580394,-0.4932935902227396,-0.052989366221372,-0.4087956018620341,1.0,132.91
2023-03-24 12:00:00,2023,12,12,24,512,6873.63,346.37,202.6929215109066,-0.2968850526150877,0.1868369740796314,-0.2526716631287142,1.0,373.0
2023-03-24 13:00:00,2023,12,13,24,513,6873.63,206.84,231.04374314362508,-0.0952820443124788,0.2257268565566227,-0.1064713315234819,1.0,475.84
2023-03-24 14:00:00,2023,12,14,24,514,6873.63,159.81,245.2192162131016,-0.2898546939958171,0.2410856913035808,-0.248775908926936,1.0,248.75
2023-03-24 15:00:00,2023,12,15,24,515,6873.63,325.04,267.2742147684639,-0.0331527096046688,0.2712437808429008,-0.0649036259837564,1.0,389.35
2023-03-24 16:00:00,2023,12,16,24,516,6873.63,444.98,359.9982782467661,-0.2916312276810245,0.2626509910458098,-0.238853827704515,1.0,272.56
2023-03-24 17:00:00,2023,12,17,24,517,6873.63,844.01,579.6266291418383,0.1914850353393632,0.2211200901520909,0.1114577034382901,1.0,914.64
2023-03-24 18:00:00,2023,12,18,24,518,6873.63,1232.91,926.0517969900824,-0.4021611608926076,0.1479792748024589,-0.3183456455216759,1.0,937.83
2023-03-24 19:00:00,2023,12,19,24,519,6873.63,1405.05,1191.4282998393087,-0.4393273557543082,0.0874336784489095,-0.3539779673090667,1.0,1617.66
2023-03-24 20:00:00,2023,12,20,24,520,6873.63,796.9,1088.819546530871,-0.4779870752331659,0.0952871753269098,-0.3736405634790618,1.0,1192.49
2023-03-24 21:00:00,2023,12,21,24,521,6873.63,723.1899999999999,740.279707916927,-0.5085496861144756,0.0640065538175274,-0.4037146171963715,1.0,235.51
2023-03-24 22:00:00,2023,12,22,24,522,6873.63,340.67,462.4115049112801,-0.5362373126973233,0.0091288819690973,-0.419152958389001,1.0,326.97
2023-03-24 23:00:00,2023,12,23,24,523,6873.63,47.86,77.36852499219857,-0.3886831126854617,0.0290128137934593,-0.3007614204905461,1.0,0.0
2023-03-25 12:00:00,2023,12,12,25,612,7818.97,45.74,198.9725975933977,-0.5213404175654164,0.0225449615540432,-0.4257413543645824,1.0,219.55
2023-03-25 13:00:00,2023,12,13,25,613,7818.97,571.85,400.7673963145194,-0.5126227324210687,0.0731613460772309,-0.4143619101269045,1.0,405.12
2023-03-25 14:00:00,2023,12,14,25,614,7818.97,430.23,473.0145571080644,-0.5180558845811597,0.0499532274214384,-0.4302455243438642,1.0,583.74
2023-03-25 15:00:00,2023,12,15,25,615,7818.97,641.27,447.04228462684256,-0.4876393672759946,0.1036088756355227,-0.4088030196495701,1.0,287.05
2023-03-25 16:00:00,2023,12,16,25,616,7818.97,424.84,509.6274296672826,-0.4916369467188338,0.1046958632684035,-0.3973412959160627,1.0,459.26
2023-03-25 17:00:00,2023,12,17,25,617,7818.97,611.04,742.781043218573,-0.4891137718968492,0.1151866776388436,-0.3836516670089998,1.0,985.23
2023-03-25 18:00:00,2023,12,18,25,618,7818.97,1338.16,1111.9908354095633,-0.4891877740397165,0.1111042626776296,-0.371761518537626,1.0,1619.74
2023-03-25 19:00:00,2023,12,19,25,619,7818.97,1870.56,1356.809029801405,-0.3111399912131232,0.1037944480360601,-0.2457455098300238,1.0,1498.58
2023-03-25 20:00:00,2023,12,20,25,620,7818.97,1209.0,1102.901334779187,-0.2083769098107495,0.0986713342154005,-0.1769783169595291,1.0,1019.7
2023-03-25 21:00:00,2023,12,21,25,621,7818.97,553.79,854.9656493635822,-0.3233240979687845,0.0803635227244844,-0.268704504506504,1.0,666.95
2023-03-25 22:00:00,2023,12,22,25,622,7818.97,122.49,340.1903335022936,-0.2868375128000146,0.0729151345750736,-0.2345014469033508,1.0,431.24
2023-03-25 23:00:00,2023,12,23,25,623,7818.97,0.0,70.09500540431301,-0.0192664636244058,0.0571653692328191,-0.0324809120786992,1.0,0.0
2023-03-26 12:00:00,2023,12,12,26,712,5727.49,374.4,292.13342120753754,-0.3495809142958325,-0.2923081803750089,-0.4322489916165156,1.0,163.45
2023-03-26 13:00:00,2023,12,13,26,713,5727.49,249.14,410.364778019566,-0.3719768233262364,-0.3422209092733798,-0.4589291742971481,1.0,265.77
2023-03-26 14:00:00,2023,12,14,26,714,5727.49,421.46,454.72943886607874,-0.3779820411315713,-0.407978091561762,-0.4759698329265269,1.0,472.25
2023-03-26 15:00:00,2023,12,15,26,715,5727.49,449.32,508.7246811314976,-0.3849417877227211,-0.4587040367636281,-0.488109069872123,1.0,372.79
2023-03-26 16:00:00,2023,12,16,26,716,5727.49,546.64,597.6478816937686,-0.3920366669008343,-0.4617528447937075,-0.4670164089664121,1.0,590.42
